logFC	logCPM	LR	PValue	FDR
AT1G29800	0.0919028291199946	3.88855473305735	0.194501196941971	0.659196419738183	0.996672911129609
AT1G24620	-0.151118822660818	0.195202224256376	0.194433068467613	0.659252342372926	0.996672911129609
AT2G47060	0.109892917208714	5.83062242647791	0.194410053709561	0.659271236470818	0.996672911129609
AT1G72550	0.076048254743923	5.93091894357361	0.194381302423025	0.659294841881538	0.996672911129609
AT2G33840	0.0962358914861476	5.05611414478875	0.194266241111798	0.659389330511842	0.996672911129609
AT3G57640	-0.088556785161673	3.78270594908502	0.194166751846055	0.659471058284175	0.996672911129609
AT4G28706	-0.088672155822606	4.30899960470747	0.194150563262411	0.659484359138054	0.996672911129609
AT5G16400	-0.201570319177107	3.99049493568331	0.194126749801455	0.659503925942343	0.996672911129609
AT4G37040	0.102729791984073	4.78428464055456	0.193999280933525	0.659608687649122	0.996672911129609
AT5G51660	0.0913931805514873	5.67859585010371	0.193981549035726	0.659623264062161	0.996672911129609
AT1G08410	-0.0863083192990099	4.63315843444257	0.193959201457483	0.65964163590399	0.996672911129609
ATCG00600	-0.249590400815363	-2.22975626072833	0.193858777225515	0.659724209807514	0.996672911129609
AT3G54350	-0.0961615450540813	5.19980840404412	0.193855620233478	0.659726806060626	0.996672911129609
AT3G57870	0.0907382131917837	6.87751942976802	0.193826728053182	0.659750567639272	0.996672911129609
AT3G20380	0.157802905851003	3.55989384650635	0.193816276311935	0.659759163907005	0.996672911129609
AT5G62630	0.137046007876215	4.84467339325617	0.193806476913011	0.659767223892584	0.996672911129609
AT1G14120	0.120295805671603	5.04143921420168	0.193670596166669	0.659879010609371	0.996672911129609
AT4G17600	0.108830330736983	5.43398101003291	0.193657574724142	0.659889725580318	0.996672911129609
AT2G31400	0.134898171965785	7.92153071933596	0.193647501265787	0.659898015034784	0.996672911129609
AT5G41290	0.297632554791157	2.28122187075471	0.193536115860972	0.659989691306447	0.996672911129609
AT2G12170	-0.13046658072674	0.335852458987659	0.193479365770115	0.660036411839052	0.996672911129609
AT4G12210	0.218963581659707	-2.48071110568605	0.19343715096977	0.660071171236733	0.996672911129609
AT2G22410	0.127504738352624	1.02704364361676	0.193421418729897	0.660084126220613	0.996672911129609
AT3G26730	0.0797080999842261	6.88549656515334	0.193411006564435	0.660092700643371	0.996672911129609
AT3G01175	-0.233635001180723	2.28885252165918	0.193390812071186	0.660109331602488	0.996672911129609
AT1G67410	0.0892959309404344	3.12734261240904	0.193257082392841	0.660219489410271	0.996672911129609
AT1G27595	-0.0963489878009527	5.77532861503144	0.193184507693104	0.66027929076476	0.996672911129609
AT3G56840	0.0959716396378857	3.19495366337765	0.193152824989866	0.660305401428513	0.996672911129609
AT3G17400	-0.283155660025669	-2.98826209547304	0.193141112856844	0.660315054394641	0.996672911129609
ATCG00820	-0.231768740159742	-3.17961981508779	0.193107520775285	0.660342742426727	0.996672911129609
AT1G54070	-0.176975422883789	-0.937440934453451	0.193092195726297	0.660355374942769	0.996672911129609
AT1G68890	0.167142117582022	5.57216066091202	0.193067049487354	0.660376104411703	0.996672911129609
AT1G54150	0.0879451708767104	4.13521087107688	0.19303221245919	0.660404825208436	0.996672911129609
AT4G14965	-0.0795152214846476	4.62943842548028	0.192990343805864	0.660439347200553	0.996672911129609
AT3G10160	-0.149613155064824	5.5015642351016	0.192901016571682	0.66051301518783	0.996672911129609
AT3G54610	0.111092313374734	4.95386277891209	0.192849768310566	0.66055528870963	0.996672911129609
AT5G11420	0.0915992389029771	5.30907585788135	0.192846606357676	0.660557897151895	0.996672911129609
AT5G49550	-0.117784831608764	2.48852845208395	0.192844716619545	0.660559456097107	0.996672911129609
AT3G23400	0.120198935354491	6.75198120284226	0.19274917919472	0.660638281862778	0.996672911129609
AT3G55030	-0.0768477901120997	5.12789261077011	0.19274611452605	0.660640810837174	0.996672911129609
AT1G70000	-0.101192301447588	3.16034138617995	0.192739073052705	0.660646621574364	0.996672911129609
AT2G24850	-0.148952931022502	7.51850309491352	0.192555559759285	0.66079810436396	0.996672911129609
AT1G60030	0.134790283645329	0.953396999486157	0.192527965189477	0.660820890008085	0.996672911129609
AT4G36670	-0.115756227241832	7.30861537377363	0.192475863589266	0.660863917134555	0.996672911129609
AT4G38932	-0.151547586206063	3.89390769578853	0.192414039956731	0.660914982028538	0.996672911129609
AT2G24320	-0.135411727221774	1.8738813965953	0.192413826496981	0.660915158358311	0.996672911129609
AT1G35516	-0.100347804316642	5.52540819952601	0.19240027583254	0.66092635220887	0.996672911129609
AT4G34020	-0.19529941892932	3.80341801672995	0.192380967343865	0.660942303259964	0.996672911129609
AT4G23180	0.0974709550958041	7.25691302750973	0.192358629929004	0.660960757746238	0.996672911129609
AT1G09665	-0.183550982651406	-0.645621527129794	0.192318301525969	0.660994079070306	0.996672911129609
AT4G38360	0.0756751150543737	5.48880695055176	0.192287791790733	0.661019290492582	0.996672911129609
AT1G68350	0.287814265703479	-1.18729623941563	0.192235505047754	0.661062502678853	0.996672911129609
AT2G16960	-0.345516670539253	-2.90864645787824	0.1922287778712	0.661068062837847	0.996672911129609
AT2G01818	-0.13862486925171	1.55746550659811	0.192041760262697	0.661222683450451	0.996672911129609
AT5G54090	-0.147624779723389	3.40080601701767	0.191989649718785	0.66126578288943	0.996672911129609
AT4G35020	0.0803351414665249	4.23123213845582	0.191944734465281	0.661302936863144	0.996672911129609
AT2G15570	0.0834476769279753	4.08316031200341	0.191887048621922	0.661350662291854	0.996672911129609
AT4G08555	-0.213706799134226	7.18534475041939	0.191855303364719	0.661376929852958	0.996672911129609
AT4G14455	-0.142163353526038	5.54762939957739	0.191828793032983	0.661398867768273	0.996672911129609
AT1G31817	0.134390596547145	4.45245156976127	0.191792255909405	0.661429106047833	0.996672911129609
AT2G47920	-0.142605872095117	1.6921349838654	0.191655828756552	0.661542044089813	0.996672911129609
AT1G54040	0.285156723289274	-1.91108041657571	0.191634666474966	0.661559567082956	0.996672911129609
AT1G05260	0.109028047136476	7.08484440352697	0.191610288016022	0.661579754594935	0.996672911129609
AT4G24800	-0.102040213562992	5.52792483921263	0.191571552519235	0.661611834146979	0.996672911129609
AT1G16540	-0.0813221460963188	4.76616362079678	0.19155239015933	0.661627705255323	0.996672911129609
AT1G52930	-0.108928326847742	5.18120006511899	0.191526127477637	0.661649458698779	0.996672911129609
AT1G06210	0.101568150732209	5.02989035833386	0.191385116752492	0.661766288623824	0.996672911129609
AT4G15640	0.112562906428682	4.40814661461195	0.191359810910299	0.661787260396181	0.996672911129609
AT5G07715	-0.22982534008751	-2.32543694400497	0.191300095152489	0.661836755331549	0.996672911129609
AT3G51040	0.0882522164639678	3.85281293375206	0.191278537212639	0.661854625721002	0.996672911129609
AT1G52618	-0.159175873600824	-0.0466981560376374	0.191252804273076	0.661875958534645	0.996672911129609
AT1G73630	0.0933235196116385	2.52361834325147	0.191241674779246	0.661885185504057	0.996672911129609
AT5G64120	0.17097452265571	9.53575491073978	0.191221162449438	0.661902192204355	0.996672911129609
AT5G25920	-0.217405810706107	0.939836044131715	0.191195666867149	0.66192333201638	0.996672911129609
AT3G56891	-0.150734816833357	0.709928400382435	0.191099683806829	0.662002931996985	0.996672911129609
AT1G59720	0.129373777000552	2.09838698743942	0.191002927842526	0.662083197059126	0.996672911129609
AT2G47270	-0.101789291585022	3.54076651101521	0.190995525159849	0.662089339039719	0.996672911129609
AT5G43100	0.0812241599462718	6.39136677263193	0.190958961419327	0.662119677930125	0.996672911129609
AT5G58290	0.0946661535264567	7.1489119818193	0.190886161732578	0.662180094024247	0.996672911129609
AT4G22840	0.123136020537542	3.23456519407161	0.190849141350213	0.662210822315996	0.996672911129609
AT3G61660	0.340359015041626	-2.3783627304777	0.190781980855389	0.662266577080785	0.996672911129609
AT3G54980	-0.0885157498635608	3.05940043218277	0.190701490292778	0.662333413492401	0.996672911129609
AT3G09940	0.184508382360336	8.53637334831349	0.190696431165406	0.662337614967202	0.996672911129609
AT5G00885	-0.137180783049278	-0.0610544954149011	0.190660154326788	0.662367743890155	0.996672911129609
AT3G61580	-0.0874699442897325	7.23101527346515	0.190610066349905	0.662409348956983	0.996672911129609
AT3G22310	-0.121664453305777	5.75114297672476	0.190576403103279	0.662437314646368	0.996672911129609
AT3G17340	0.0834738842441738	4.91397062625352	0.190561369320676	0.662449804887593	0.996672911129609
AT3G55690	-0.148748062933622	0.702483560460379	0.190502216158254	0.662498955717466	0.996672911129609
AT1G29810	0.087210489684921	2.89805269948044	0.190411745458839	0.662574146111627	0.996672911129609
AT3G63010	0.0803750947378185	4.86346155413051	0.190206467009098	0.662744832371021	0.996672911129609
AT4G05110	0.161864104138683	0.441556279753549	0.190194316496935	0.662754938793672	0.996672911129609
AT1G65080	-0.0980834063177263	2.55203847226244	0.189997630672377	0.662918589493893	0.996672911129609
AT3G06590	-0.0886572560648898	3.73573895569541	0.189995822736691	0.662920094238234	0.996672911129609
AT2G22950	0.271342456223025	-1.06134343617972	0.189978557238061	0.66293446473686	0.996672911129609
AT5G27395	0.108433064482257	4.82492154069571	0.189973292070817	0.662938847219507	0.996672911129609
AT3G50730	-0.600581519181676	-4.22258585417426	0.189881139531563	0.663015562451781	0.996672911129609
AT5G30510	-0.122952640177371	7.60812456920288	0.189877657180659	0.663018461876827	0.996672911129609
AT2G34730	-0.0781915734539454	4.8945701959931	0.189760591539148	0.66311594980462	0.996672911129609
AT1G59870	-0.0985098723227492	13.0653065213905	0.189571146833259	0.663273788157964	0.996672911129609
AT1G55300	0.101343228895379	2.66754378055232	0.18945474235341	0.663370818623118	0.996672911129609
AT1G02160	0.0858995096645756	3.53085464343066	0.189409506907928	0.663408534782299	0.996672911129609
AT2G43440	-0.252675245866592	-2.59305221603829	0.189387967811864	0.663426495413127	0.996672911129609
AT2G33550	-0.103028869236026	3.57738126457179	0.189311919948338	0.663489918544078	0.996672911129609
AT4G12910	0.0919147727326634	4.02604271657941	0.189287668000077	0.663510147603984	0.996672911129609
AT3G48880	-0.0829741788223341	4.57586836674933	0.189205122598807	0.663579012010852	0.996672911129609
AT4G00720	0.0848761874280763	6.63930501680578	0.189174942690741	0.663604194390036	0.996672911129609
AT4G35860	0.0775635669555295	5.13921417315586	0.189153683991619	0.663621934268432	0.996672911129609
AT3G05160	-0.109033465293774	5.87232864725482	0.189131961285547	0.663640062574161	0.996672911129609
AT1G62880	0.0909993423261687	3.47527795300236	0.189127839339761	0.66364350261191	0.996672911129609
AT1G70850	-0.117207068142416	8.80642258818941	0.189073836687385	0.663688575533141	0.996672911129609
AT2G46470	-0.0793265533107465	4.50357560021382	0.18902713138821	0.663727563944292	0.996672911129609
AT4G07865	0.217125128098078	1.28748282848085	0.188982277234665	0.663765012457087	0.996672911129609
AT2G27300	0.177147380060244	1.81710832717161	0.188945917367178	0.663795373010051	0.996672911129609
AT1G73330	0.128685969447489	9.96122258001374	0.188930020121461	0.663808648329281	0.996672911129609
AT4G01335	-0.207744656933623	-0.129275250628863	0.188881909096906	0.66384882846765	0.996672911129609
ATCG00730	-0.143373521883795	1.21319654693033	0.188720844717359	0.663983386399774	0.996672911129609
AT3G23920	-0.0965949292310067	8.38273149656633	0.188701087151742	0.66399989715217	0.996672911129609
AT3G59840	0.0902092057930562	2.89557766775279	0.188655211783455	0.664038237662292	0.996672911129609
AT3G22210	0.216588295927698	0.976085095782438	0.188646841422253	0.664045233820612	0.996672911129609
AT1G04590	-0.0806698699506487	4.03957200995745	0.18861680358582	0.66407034171852	0.996672911129609
AT1G66030	-0.433229138643183	-1.95527182712593	0.188563880542035	0.664114584587798	0.996672911129609
AT1G59171	0.174853256019061	-0.100417243522748	0.188495817093681	0.664171495457179	0.996672911129609
AT2G25730	0.0977938465398234	7.28018790734749	0.188490361955701	0.664176057268672	0.996672911129609
AT4G30270	-0.109647815627187	9.89994784487213	0.188412487590995	0.664241187581722	0.996672911129609
AT1G64040	-0.0744921409845101	5.91945536103588	0.1884121237985	0.664241491877521	0.996672911129609
AT1G43190	0.0842971147559063	5.81081189358821	0.188344346478345	0.664298190601514	0.996672911129609
AT1G64920	-0.190030576806765	1.3274237309151	0.188310657807257	0.664326377174456	0.996672911129609
AT3G47060	0.0753807958550058	4.68790950106764	0.188227384423968	0.664396063047907	0.996672911129609
AT1G73790	0.263062774946575	0.338522916652353	0.188224673841283	0.664398331659372	0.996672911129609
AT2G43180	0.088769094267451	3.49813558849153	0.18821284669653	0.664408230568543	0.996672911129609
AT1G51540	0.104650228779806	3.77039564430306	0.188191854035679	0.664425801606342	0.996672911129609
AT5G26280	-0.103817564472353	7.77411776358576	0.188139719319736	0.664469443849728	0.996672911129609
AT4G33900	-0.233937531297469	-3.20582780235299	0.188124067803662	0.664482547217862	0.996672911129609
AT3G46240	0.276581262040082	-2.37178874650214	0.187975188696707	0.664607220425406	0.996672911129609
AT3G20740	-0.0758671661325583	4.45392397958752	0.187963194999546	0.664617266648453	0.996672911129609
AT5G24830	0.110677723270905	2.65844860444807	0.187913011831327	0.664659305465102	0.996672911129609
AT2G33730	0.084368164365728	6.32848643116561	0.187801781402811	0.664752507805167	0.996672911129609
AT2G03710	-0.235539699994784	1.98840098972107	0.187766372659425	0.664782184423042	0.996672911129609
AT2G08550	0.276610161262646	-3.02830462019281	0.187730219456915	0.664812488413019	0.996672911129609
AT1G74600	0.104701537558714	1.99708019758434	0.187671461654248	0.664861747208206	0.996672911129609
AT1G24040	0.119250000291647	3.92150617722667	0.18753344841682	0.664977484736522	0.996672911129609
AT1G04950	0.0886679874346483	4.97701794983675	0.187519741426478	0.664988982142218	0.996672911129609
AT1G60270	-0.121405969362794	2.9541305326451	0.187519260044962	0.664989385933478	0.996672911129609
AT4G00450	0.102532327159156	6.38677115520862	0.187479512086867	0.66502272934177	0.996672911129609
AT2G08000	-0.280361840892024	-4.16207182480154	0.18747425326439	0.665027141129685	0.996672911129609
AT5G22510	0.0988919562051899	6.27081650646125	0.187454569936676	0.665043654730911	0.996672911129609
AT2G24250	-0.142941497943293	1.51926227755595	0.187385658044839	0.665101477432803	0.996672911129609
AT2G19350	0.118222343978762	2.70259722640863	0.187384431426882	0.665102506779737	0.996672911129609
AT2G21990	-0.24433930855842	-2.20588123613712	0.187358835608321	0.665123987059545	0.996672911129609
AT5G41471	-0.311520117940819	-2.73044048678828	0.187355049663509	0.6651271644121	0.996672911129609
AT2G27530	-0.0866484502153001	7.76538888340573	0.187346207909627	0.665134584998704	0.996672911129609
AT1G54580	-0.097297784921838	6.33156651291967	0.187319890941545	0.665156673175191	0.996672911129609
AT1G73060	-0.104733117489146	6.1980935493341	0.187286664762041	0.665184562974841	0.996672911129609
AT5G51760	0.307790116062938	-2.1039114425595	0.187269155537352	0.665199261265224	0.996672911129609
AT4G24470	0.0760285771990133	4.56124409323312	0.187231375063586	0.665230979233967	0.996672911129609
AT3G53710	-0.0840253132247484	6.34335171222912	0.187198161837898	0.665258865983747	0.996672911129609
AT5G13450	0.136128576887396	7.63790637313967	0.187187132493364	0.665268127178339	0.996672911129609
AT1G48930	0.0887343052447064	4.62692736294718	0.187150369468014	0.665298998943444	0.996672911129609
AT5G04745	0.345962116821431	-3.70770931034064	0.187110773347034	0.66533225382841	0.996672911129609
AT5G43360	0.488143050409012	-3.31179770748627	0.18700857807048	0.665418102051936	0.996672911129609
AT4G33355	0.143851508018522	-0.651447475021345	0.186999647213947	0.66542560566054	0.996672911129609
